id,text,label
sample_08567,"Title: Om
Review: This is a very soft outfit but is built kind of funny the arms are super short and it feels Uncomfortable and does not look well being so oddly shaped.",0
sample_08466,"Title: Fits great!
Review: After all the reviews, I was scared it wouldn't fit. I am in between xl/2x. The 2x fit well, little loose just like I like it.",2
sample_05290,"Title: This did not heat up much, did not curl my eyelashes !!
Review: I like the idea of this heated eye lash curler.<br />I did notice this did not heated up very much, as I have another heat eyelash curlier, although not like this one,  That does heat up, and curl my eyelashes.<br />I put this on the underneath of my lashes once I saw the tempeture on the handle.<br />This a Kimairay heat curler would work better if it heated up properly.<br />Did I get a damaged heated eyelash curler!!!<br /><br />This is Not a battery run,  you have to plug in the USB cord that comes with this.<br /> I would rather have a plug in. Make sure you keep your USB cord with this. As sometimes other ones do not fit.<br />Did not come with the plug.",1
sample_07442,"Title: Pantyhose Smelled Strongly of Mildew!
Review: This box of stockings had the strongest odor of mildew. I washed them twice in a fine scented liqiud detergent and they still smell of mildew. I still can't believe that the odor wouldn't wash out of them. Do not buy these. They were stored in a place that was very damp. For health reasons I wouldn't recommend purchasing these.",0
sample_06510,"Title: Overall positive
Review: I really didn’t know what to rate this dress.  Overall, I think it is a positive purchase.<br /><br />I am 5’4” and weight about 170 lbs.  I have a 43” bust.  I did use the sizing chart to choose my size.  I purchased a 2XL.  Remember these are not sized for the USA.  The dress definitely fit well.<br /><br />I love the colors.  I ordered the multicolored tie die dress with a flounce.  The colors are very vibrant.<br /><br />The fabric is 95% rayon and 5% spandex.  It does have a stretch.  The fabric seems a bit “swimsuit/dance costume “ to me.  The hem and the flounce are finished by a serger stitch.  Washing instructions say to wash with dark colors, separately; drip dry; low iron.<br /><br />The waistband had elastic.  When worn, there are just the gathers one would have with elastic.  It definitely needs worn with a belt.<br /><br />This would make a good clubbing outfit.  It would definitely dry quickly if it gets wet.",1
sample_00384,"Title: Works great
Review: So far, picks up radar real well. Remember, the law must have it on before it will pick up",2
sample_06659,"Title: Great, great shoes!
Review: Absolutely love them. Very comfortable, fits true to size.",2
sample_01107,"Title: Five Stars
Review: Strong and sturdy",2
sample_02999,"Title: Five Stars
Review: Love it!",2
sample_05880,"Title: this is a good product but it's expensive and the shade medium
Review: this is a good product but it's expensive and the shade medium, was too dark for my brows???!!!! does include cool little tweezers and other brow shaping tools!",1
sample_04691,"Title: Am not crazy about the fragrance, color of suds, or price but this is cleansing
Review: I am not crazy about the fragrance, color of the suds, or the price tag for a large 7 ounce bar of soap. However, this is cleansing but is not spectacular enough for me to ever order this again.<br /><br />The current price of $24 for this bar of soap is insane in my opinion. I would not expect to pay more than $7 for this.",1
sample_08118,"Title: Super cute but run small!!
Review: Super cute but they run really small. I returned them and they aren’t in stock anymore. So bummed!",0
sample_07903,"Title: I love this bag
Review: I love this bag. I bought it to be more organized, and it really has worked. It has a place for everything. I have a spot for my work phone and personal phone and for my sunglasses and personal glasses along with all the other random stuff I carry. Highly recommend.",2
sample_07537,"Title: Soft and warm turtleneck; has a lot of static cling and shows lint easily (SEE UPDATE)
Review: I really like this turtleneck and am surprised it fits me perfectly. For years, I have been ordering clothing items and the women's sizes never seem to fit me. I take a large to extra-large in women's but rarely are the clothes true to size. This large fits, so I am ecstatic.<br /><br />What I love about this sweater is that it is warm, thick, soft, and very comfortable. What I do not like is that it picks up lint super easily and is prone to static cling.<br /><br />This is made of 50% Merino Wool and 50% Acrylic and is from China. I wash this in a lingerie bag but hang dry it.<br /><br />I would have given this 5 stars if the static cling and lint pick-up was not so prevalent.<br /><br />UPDATE March 7, 2019 - I have worn this about three  times now and  noticed that it pills up a bit and there is now a string hanging out on the right arm. I do not like this as much as I did before. See photo.",1
